(713, 256)
(714, 255)
(716, 254)
(719, 251)
(721, 248)
(723, 245)
(724, 242)
(727, 241)
(729, 239)
(732, 237)
(735, 237)
(738, 237)
(741, 237)
(743, 238)
(745, 239)
(748, 241)
(748, 242)
(749, 244)
(751, 245)
(751, 246)
(751, 249)
(752, 250)
(755, 253)
(754, 251)
(753, 249)
(752, 246)
(751, 243)
(748, 239)
(747, 237)
(745, 236)
(743, 234)
(739, 232)
(737, 231)
(733, 231)
(732, 231)
(730, 231)
(728, 232)
(726, 234)
(724, 235)
(723, 236)
(721, 237)
(718, 240)
(717, 243)
(715, 246)
(714, 248)
(714, 250)
(713, 253)
(713, 254)
(714, 256)
(714, 256)
(714, 256)
(717, 254)
(720, 251)
(721, 247)
