(222, 221)
(221, 219)
(219, 217)
(218, 216)
(215, 215)
(214, 214)
(213, 213)
(211, 213)
(207, 212)
(205, 212)
(202, 212)
(200, 212)
(199, 213)
(196, 216)
(194, 217)
(194, 219)
(193, 221)
(193, 222)
(192, 223)
(191, 225)
(191, 227)
(191, 229)
(191, 230)
(191, 231)
(191, 233)
(191, 236)
(191, 239)
(192, 242)
(192, 244)
(193, 246)
(194, 248)
(194, 251)
(194, 252)
(195, 253)
(195, 251)
(195, 248)
(195, 245)
(195, 240)
(195, 238)
(195, 236)
(195, 233)
(195, 229)
(195, 227)
(196, 223)
(198, 222)
(201, 220)
(203, 218)
(206, 218)
(208, 219)
(209, 220)
(209, 221)
(208, 225)
(208, 227)
(207, 229)
(207, 232)
(207, 233)
(206, 233)
(206, 235)
(206, 237)
(205, 238)
(205, 240)
(205, 242)
(206, 242)
(207, 242)
(208, 241)
(208, 239)
(208, 237)
(209, 234)
(211, 233)
(213, 231)
(214, 230)
(215, 228)
(217, 225)
(219, 224)
(222, 223)
(223, 222)
(222, 220)
(221, 219)
(220, 217)
(219, 216)
(218, 215)
(216, 215)
