(399, 223)
(400, 222)
(402, 221)
(403, 220)
(404, 216)
(403, 212)
(402, 210)
(400, 207)
(398, 204)
(395, 203)
(391, 201)
(388, 199)
(384, 198)
(381, 198)
(376, 198)
(372, 197)
(367, 197)
(362, 199)
(359, 202)
(356, 203)
(355, 205)
(352, 207)
(348, 209)
(345, 211)
(344, 212)
(341, 215)
(344, 215)
(348, 213)
(351, 213)
(353, 211)
(358, 209)
(359, 209)
(361, 208)
(364, 207)
(368, 206)
(372, 206)
(377, 206)
(382, 207)
(385, 209)
(387, 210)
(389, 213)
(391, 216)
(393, 218)
(393, 220)
(396, 221)
(399, 222)
(402, 221)
(404, 219)
(405, 216)
(404, 213)
(404, 212)
