(156, 347)
(153, 342)
(148, 337)
(144, 332)
(142, 329)
(139, 327)
(135, 320)
(129, 316)
(125, 314)
(122, 309)
(121, 300)
(120, 294)
(116, 287)
(114, 279)
(107, 271)
(106, 264)
(103, 256)
(99, 247)
(97, 241)
(97, 233)
(96, 226)
(95, 219)
(99, 237)
(97, 231)
(97, 222)
(93, 211)
(93, 196)
(98, 185)
(98, 176)
(100, 165)
(101, 156)
(107, 152)
(107, 145)
(110, 133)
(112, 125)
(117, 121)
(122, 113)
(130, 104)
(130, 96)
(127, 99)
(124, 100)
(129, 93)
(135, 87)
(138, 81)
(145, 74)
(150, 69)
(153, 68)
(153, 65)
(161, 63)
(170, 59)
(171, 57)
(169, 57)
(160, 59)
(149, 62)
(158, 59)
(167, 55)
(175, 54)
(186, 51)
(198, 47)
(213, 47)
(224, 47)
(231, 47)
(240, 43)
(249, 42)
(260, 42)
(268, 42)
(277, 48)
(283, 48)
(289, 41)
(300, 42)
(310, 44)
(321, 47)
(331, 51)
(333, 56)
(337, 57)
(340, 60)
(346, 62)
(348, 66)
(346, 63)
(344, 62)
(343, 58)
(347, 59)
(355, 60)
(358, 63)
(362, 64)
(366, 67)
(370, 69)
(372, 73)
(378, 77)
(380, 79)
(380, 80)
(381, 82)
(385, 85)
(389, 90)
(392, 94)
(395, 99)
(397, 106)
(399, 111)
(399, 117)
(399, 121)
(399, 124)
(399, 127)
(399, 130)
(403, 134)
(403, 140)
(404, 145)
(404, 148)
(402, 150)
(399, 147)
(396, 141)
(392, 137)
(387, 131)
(386, 130)
(383, 129)
(379, 127)
(378, 125)
(372, 124)
(366, 121)
(363, 119)
(355, 118)
(350, 118)
(343, 119)
(337, 120)
(331, 120)
(326, 122)
(323, 124)
(320, 125)
(320, 129)
(319, 134)
(319, 137)
(319, 138)
(319, 137)
(322, 141)
(324, 145)
(326, 149)
(328, 154)
(331, 157)
(332, 162)
(333, 167)
(334, 170)
(335, 173)
(335, 173)
(334, 175)
(330, 178)
(327, 181)
(321, 182)
(316, 184)
(312, 184)
(307, 184)
(304, 185)
(302, 185)
(299, 185)
(299, 187)
(299, 190)
(299, 194)
(296, 197)
(295, 201)
(295, 203)
(294, 211)
(291, 218)
(289, 223)
(286, 225)
(284, 225)
(282, 225)
(280, 225)
(277, 225)
(280, 224)
(277, 229)
(278, 233)
(275, 238)
(275, 243)
(274, 249)
(274, 251)
(274, 256)
(273, 260)
(273, 265)
(273, 268)
(273, 271)
(272, 276)
(272, 280)
(272, 283)
(272, 285)
(269, 285)
(267, 287)
(263, 288)
(261, 290)
(261, 285)
(261, 280)
(261, 274)
(261, 269)
(262, 263)
(262, 257)
(261, 251)
(262, 247)
(262, 242)
(258, 237)
(256, 232)
(255, 229)
(252, 226)
(249, 225)
(245, 220)
(241, 217)
(235, 214)
(230, 210)
(227, 209)
(237, 214)
(230, 210)
(226, 210)
(218, 208)
(214, 206)
(205, 206)
(201, 206)
(198, 207)
(195, 208)
(193, 211)
(189, 216)
(188, 218)
(186, 221)
(183, 228)
(182, 232)
(182, 234)
(182, 236)
(180, 242)
(178, 247)
(175, 256)
(175, 261)
(173, 267)
(172, 271)
(171, 277)
(172, 286)
(170, 294)
(168, 303)
(167, 310)
(166, 319)
(166, 324)
(166, 329)
(162, 338)
(159, 340)
(156, 341)
(154, 342)
(149, 339)
(145, 332)
(141, 327)
(137, 323)
(134, 320)
