(564, 245)
(565, 245)
(566, 244)
(567, 244)
(569, 244)
(572, 244)
(573, 244)
(575, 244)
(576, 244)
(579, 245)
(581, 245)
(582, 246)
(584, 246)
(586, 247)
(588, 248)
(590, 249)
(591, 249)
(592, 250)
(594, 251)
(593, 252)
(590, 251)
(587, 250)
(585, 249)
(582, 248)
(581, 248)
(580, 249)
(578, 250)
(576, 250)
(575, 251)
(575, 252)
(574, 253)
(573, 254)
(573, 255)
(572, 255)
(572, 257)
(571, 258)
(570, 259)
(569, 259)
(568, 258)
(567, 258)
(565, 256)
(564, 255)
(564, 253)
(564, 252)
(564, 250)
(564, 249)
(564, 247)
(564, 245)
(565, 245)
(565, 245)
(568, 245)
(569, 244)
(570, 244)
