(740, 249)
(739, 251)
(739, 253)
(740, 255)
(740, 258)
(741, 260)
(742, 263)
(743, 266)
(743, 269)
(744, 272)
(744, 275)
(744, 279)
(743, 282)
(741, 285)
(740, 288)
(737, 291)
(736, 293)
(732, 296)
(731, 298)
(727, 298)
(724, 299)
(721, 299)
(718, 302)
(713, 302)
(713, 303)
(710, 305)
(708, 306)
(707, 307)
(711, 308)
(716, 307)
(717, 307)
(719, 307)
(724, 306)
(727, 305)
(732, 303)
(735, 301)
(740, 297)
(743, 294)
(746, 290)
(749, 285)
(751, 280)
(752, 276)
(752, 270)
(751, 266)
(750, 260)
(749, 256)
(747, 253)
(745, 251)
(742, 248)
(742, 248)
(739, 247)
(738, 249)
(738, 250)
(739, 252)
(739, 254)
(740, 255)
(740, 258)
(741, 259)
